binLeft,binRight,value
0.09851694915254236,0.10706032357473033,13922.76822458372
0.10706032357473033,0.11560369799691832,0.0
0.11560369799691832,0.12414707241910629,52399.62274472919
0.12414707241910629,0.13269044684129427,1501643.0009397557
0.13269044684129427,0.14123382126348225,739219.4978786203
0.14123382126348225,0.14977719568567022,2076246.4741725922
0.14977719568567022,0.1583205701078582,7747014.163444248
0.1583205701078582,0.16686394453004616,14394425.754953733
0.16686394453004616,0.17540731895223416,17850885.042567607
0.17540731895223416,0.18395069337442213,20623032.317708995
0.18395069337442213,0.1924940677966101,27401767.621235732
0.1924940677966101,0.20103744221879807,25119020.635351215
0.20103744221879807,0.20958081664098605,23087785.37329119
0.20958081664098605,0.21812419106317404,15466412.641093312
0.21812419106317404,0.22666756548536202,14949491.536634665
0.22666756548536202,0.23521093990755,11228937.40214559
0.23521093990755,0.24375431432973796,9143572.166600117
0.24375431432973796,0.25229768875192593,7312912.460345185
0.25229768875192593,0.26084106317411393,4234265.939912809
0.26084106317411393,0.26938443759630193,2428421.179541684
0.26938443759630193,0.2779278120184899,1174554.781647736
0.2779278120184899,0.2864711864406778,1612756.78783183
0.2864711864406778,0.2950145608628658,426779.1655536151
0.2950145608628658,0.3035579352850538,1010999.0400012466
0.3035579352850538,0.3121013097072418,169924.21611875898
0.3121013097072418,0.32064468412942976,205008.9790719696
0.32064468412942976,0.3291880585516177,19770.067976820148
0.3291880585516177,0.3377314329738057,23001.327428015367
0.3377314329738057,0.3462748073959937,3025.3570876640165
0.3462748073959937,0.3548181818181817,1554.5570799376014
